id,sensor_id,data,time_stamp
5191,'7',10.2,'2021-10-26T02:30:33.37195+02'
5192,'7',10.1,'2021-10-26T02:51:44.697204+02'
5193,'7',9.9,'2021-10-26T03:13:05.501342+02'
5194,'7',9.7,'2021-10-26T03:34:57.152637+02'
5195,'7',9.6,'2021-10-26T03:56:22.073269+02'
5196,'7',9.5,'2021-10-26T04:17:51.297984+02'
5197,'7',9.4,'2021-10-26T04:38:41.570072+02'
5198,'7',9.3,'2021-10-26T05:00:04.978251+02'
5199,'7',9.1,'2021-10-26T05:22:45.632302+02'
5200,'7',9.1,'2021-10-26T05:44:23.062088+02'
5201,'7',9.0,'2021-10-26T06:05:42.485864+02'
5202,'7',8.9,'2021-10-26T06:26:43.593728+02'
5203,'7',8.8,'2021-10-26T06:48:35.665172+02'
5204,'7',8.8,'2021-10-26T07:09:34.081705+02'
5205,'7',8.7,'2021-10-26T07:31:12.088302+02'
5206,'7',8.7,'2021-10-26T07:52:49.391031+02'
5207,'7',8.8,'2021-10-26T08:13:57.306526+02'
5208,'7',8.9,'2021-10-26T08:34:47.263701+02'
5209,'7',9.1,'2021-10-26T08:55:33.803816+02'
5210,'7',9.2,'2021-10-26T09:16:35.38281+02'
5211,'7',9.5,'2021-10-26T09:37:29.382854+02'
5212,'7',9.6,'2021-10-26T09:58:33.781979+02'
5213,'7',9.6,'2021-10-26T10:20:14.107153+02'
5214,'7',10.0,'2021-10-26T10:41:46.348491+02'
5215,'7',10.4,'2021-10-26T11:02:44.355578+02'
5216,'7',11.0,'2021-10-26T11:24:57.306106+02'
5217,'7',11.3,'2021-10-26T11:46:44.244791+02'
5218,'7',11.8,'2021-10-26T12:08:02.574844+02'
5219,'7',12.1,'2021-10-26T12:29:33.123291+02'
5220,'7',12.5,'2021-10-26T12:51:07.843252+02'
5221,'7',13.0,'2021-10-26T13:13:13.645426+02'
5222,'7',13.0,'2021-10-26T13:35:15.128379+02'
5223,'7',13.1,'2021-10-26T13:56:37.978373+02'
5224,'7',13.2,'2021-10-26T14:17:22.375488+02'
5225,'7',11.5,'2021-10-27T09:35:20.754871+02'
5226,'7',11.6,'2021-10-27T10:00:28.702319+02'
5227,'7',11.6,'2021-10-27T10:21:31.653565+02'
5228,'7',11.7,'2021-10-27T10:43:09.205356+02'
5229,'7',11.7,'2021-10-27T11:05:00.696295+02'
5230,'7',11.8,'2021-10-27T11:27:46.866731+02'
5231,'7',11.9,'2021-10-27T11:49:42.466604+02'
5232,'7',12.0,'2021-10-27T12:11:59.380457+02'
5233,'7',12.1,'2021-10-27T12:32:11.137259+02'
5234,'7',12.2,'2021-10-27T12:54:05.130397+02'
5235,'7',12.4,'2021-10-27T13:15:39.81302+02'
5236,'7',12.5,'2021-10-27T13:36:30.727768+02'
5237,'7',12.3,'2021-10-27T13:57:45.920099+02'
5238,'7',12.5,'2021-10-27T14:18:23.134293+02'
5239,'7',13.2,'2021-10-27T14:52:28.450258+02'
5240,'7',13.4,'2021-10-27T15:15:05.03498+02'
5241,'7',13.6,'2021-10-27T15:37:18.625795+02'
5242,'7',13.6,'2021-10-27T15:59:45.762819+02'
5243,'7',13.7,'2021-10-27T16:20:54.26706+02'
5244,'7',13.7,'2021-10-27T16:43:00.493701+02'
5245,'7',13.8,'2021-10-27T17:05:19.044327+02'
5246,'7',13.6,'2021-10-27T17:27:01.152658+02'
5247,'7',13.6,'2021-10-27T17:49:07.394633+02'
5248,'7',13.5,'2021-10-27T18:10:57.927593+02'
5249,'7',13.2,'2021-10-27T18:32:11.926969+02'
5250,'7',12.9,'2021-10-27T18:54:42.52239+02'
5251,'7',12.6,'2021-10-27T19:16:54.38112+02'
5252,'7',12.4,'2021-10-27T19:37:55.655632+02'
5253,'7',12.3,'2021-10-27T19:59:20.38752+02'
5254,'7',12.2,'2021-10-27T20:21:23.953771+02'
5255,'7',12.0,'2021-10-27T20:43:09.509723+02'
5256,'7',11.8,'2021-10-27T21:05:31.755175+02'
5257,'7',11.7,'2021-10-27T21:26:33.154216+02'
5258,'7',11.5,'2021-10-27T21:48:50.241787+02'
5259,'7',11.4,'2021-10-27T22:09:53.545589+02'
5260,'7',11.4,'2021-10-27T22:31:06.961021+02'
5261,'7',11.2,'2021-10-27T22:52:48.180424+02'
5262,'7',11.3,'2021-10-27T23:14:23.095547+02'
5263,'7',11.1,'2021-10-27T23:36:08.975463+02'
5264,'7',11.1,'2021-10-27T23:57:39.098532+02'
5265,'7',10.9,'2021-10-28T00:19:57.54563+02'
5266,'7',10.8,'2021-10-28T00:40:19.955336+02'
5267,'7',10.8,'2021-10-28T01:02:13.909162+02'
5268,'7',10.8,'2021-10-28T01:23:15.771354+02'
5269,'7',10.7,'2021-10-28T01:44:43.046556+02'
5270,'7',10.6,'2021-10-28T02:05:26.876534+02'
5271,'7',10.7,'2021-10-28T02:27:12.461653+02'
5272,'7',10.7,'2021-10-28T02:48:49.724288+02'
5273,'7',10.4,'2021-10-28T03:09:59.842722+02'
5274,'7',10.2,'2021-10-28T03:30:55.153148+02'
5275,'7',10.2,'2021-10-28T03:52:58.405265+02'
5276,'7',10.1,'2021-10-28T04:14:33.027684+02'
5277,'7',10.0,'2021-10-28T04:35:41.150488+02'
